ECON 346,"
PR: or Consent.  This course will focus on the language, design, and structure of contracts; the function of grievance procedure; and the understanding of contract provisons. Court and arbritration decisions will be used as case studies.  Study and use of professional and reference materials."
ECON 348,"
PR: or Consent.  Orietation toward practice and procedure in labor arbitration, including preparation and presentation of a labor abritration case (role of representatives and arbitratior, evidence, remedies, opening statements and closing arguments, transcripts, post-hearing briefs, study and use of professional and reference materials): extensive reference to and use of the National Bituminous Coal Wage Agreement(s)."
ECON 350,"
Concepts of insurance and risk administration."
ECON 360,"
Government regulation of personnel; equal employment opportunity; workers compensation; Occupational Safety and Health Act; unemployment compensation; Employee Retirement Income Security Act."
ECON 370,"
PR: and  and  or Consent.  Development of wage theories; wage/salary determination processes; wages structures; impact of wage differentials; wage administration; meriting systems; implementation and effect of government regulations."
ECON 401,"
Cost and revenue analysis; compound interest model for profitability analysis planning working model for profitability analysis; planning working capital needs; replacement policy; inventories; working capital needs; replacement policy; inventories; linear programming; estimating demand, cost and pricing."
ECON 430,"
PR: and  or Consent.  Union structure, administration and operation; basic theories of collective bargaining; the bargaining process, administration of agreements; wage and fringe issues in collective bargaining; institutional and administrative issues; case studies."
ECON 441,"
PR: . Economic roles of the public sector. Particular attention to market failure, redistributing income, the financing of public sector activities, relationships between federal, state, and local governments, and public choice."
ECON 445,"
PR:  and . Examination of market structure, conduct, and performance. Analysis of market regulation including antitrust laws and regulation of monopolies."
ECON 449,"
PR: and  or consent.  Analysis of the nature and problems of less developed economics and various strategies for stimulating economic development; theory of international trade, the balance of payments, international capital flows, exchange rates, and commercial policies affecting trade relations; analysis of current global economic issues."
ECON 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
ECON 494,"
PR: Consent. Presentation and discussion of topics of mutual concern to students and faculty."
ECON 495,"
Faculty supervised study of topics not available through regular course offerings."
EE 200,"
Introduction to the principal software tools used by electrical and computer engineers, including Pspice and Matlab. Students will solve real-world problems using simulation tools and report their results."
EE 221,"
PR: WVU and PSC sections require  and , WVUIT sections require . Electrical engineering units, circuit elements, circuit laws, measurement principles, mesh and node equations, network theorems, operational amplifier circuits, energy storage elements, sinusoids and phasors, sinusoidal steady state analysis, average and RMS values, complex power. Pre-requisite(s) and/or co-requisite(s) may differ on regional campuses."
EE 222,"
CoReq: .  Design and experimental exercises basic electrical circuits. Use of the digital computer to solve circuit problems. (3 hr. lab.)."
EE 223,"
PR: WVU and PSC sections require  and  and  and  all with a grade of C- or better, WVUIT sections require  and  and  all with a grade of C- or better. Time response of RC and RL circuits, unit step response, second order circuits, poly-phase systems, mutual inductance, complex frequency, network frequency response, two-port networks and transformers. Fourier methods and Laplace Transforms."
EE 224,"
CoReq: . Design and experimental exercises in circuits. Transient circuits, steady state AC circuits, frequency response of networks. Use of digital computer to solve circuit problems. (3 hr. lab.)."
EE 311,"
PR:  and . Students learn about industrial automation systems using data collection and control systems. Specific topics include PLCs (basic ladder diagrams, I/O, timers, counters, communications, and applications); measurement principles including standards, transducers, actuators, interference and noise."
EE 327,"
PR:  and .  Introduction to linear system models and solutions in the time and frequency domains. Balanced emphasis is placed on both continuous and discrete time and frequency methods. (3 hr. lec.)."
EE 329,"
PR:  and ( or PR or CONC: ). Analysis of continuous and discrete time signals. Statistical description of nondeterministic signals, correlation functions, and spectral density with these concepts applied to communications and signal processing. (3 hr. lec.)."
EE 335,"
PR: WVU sections require  and  and , WVUIT sections require  and  and a co-requisite of . Electric energy sources, fundamentals of electromechanical energy conversion, transformers and rotating machinery."
EE 336,"
Transformers, DC motors and generator performance and characteristics, synchronous machine performance and characteristics."
EE 345,"
PR: WVU sections require  and , WVUIT sections require  and  and . Continued use of vector calculus, electrostatics, magnetoststics, Maxwell's Equations, and boundary conditions. Introduction to electromagnetic waves, transmission lines, and radiation from antennas."
EE 365,"
PR:  and . Semiconductors, p-n junction diodes, theory and application. Bipolar junction transistors, operation biasing and BJT as an amplifier. JFET's and MOSFET's theory operation and applications. Small-signal low-frequency analysis and design."
EE 366,"
PR or CONC: . Design, fabrication, and measurement of analog electronic circuits. Study of biasing, stability, and frequency response."
EE 385,"
Professional and ethical standards of practicing electrical and computer engineering are explored.  Economic, environmental and Societal impacts of electrical and computer engineering as well as current issues, topics and news items relating to electrical engineering are examined and discussed.  Building upon both oral and written laboratory reports within the curriculum, students prepare, deliver, and evaluate oral presentations."
EE 400,"
All BSEE students must complete 20 hours of community service. The successful BSEE and BSCPE student is expected to complete and evaluate service as a citizen of the local community."
EE 405,"
PR:EE 403. General philosophy of protective relaying-relay systems, selection of circuit breakers, classification of relays, back-up protection.  Protection basics, relay coordination, CT/VT selection, relay characteristics, amplitude and phase comparators, basic design concepts.  Differential, directional, over-current, impedance, admittance, reactance relays, characteristics and applications. Burden calculation protective relaying schemes for generators, transformers, busses, and transmission lines.  relay coordination for radial distribution systems."
EE 411,"
PR: . Introduction to classical and modern control; signal flow graphs; state-cariable characterization; time-domain, root locus, and frequency techniques; stability criteria. (3 hr. lec.)."
EE 412,"
PR or CONC: EE 424. Computer-aided control design and server mechanisms. Experimentation, verification and reinforcement of automatic control fundamentals for analysis and design."
EE 413,"
PR: . Sampling of continuous-time signals and transform analysis. Stat-variable analysis for linear discrete-time systems and design of digital controller. (3 hr. lec.)."
EE 427,"
Basic components of robot sytems; coordinate frames, homogeneous transformations kinematics for manipulator inverse kinetics; manipulator dynamics, Jacobian, control of manipulator and robotic programming.  Project required."
EE 431,"
PR:  and  or consent.  General considerations; load characteristics; subtransmission and distribution substations; primary and secondary distribution, secondary network systems; distribution transformers; voltage regulation and application of capacitors; voltage fluctuations; protective device coordination. (3 hr. lec.)."
EE 434,"
PR:  and .  Working principles of alternative distributed energy technologies.  Modeling, control, interconnection methords, and applications of modern alternative power generation resources. Future directions of alternative energy."
EE 435,"
PR:  and  and  or consent.  Application of power semiconductor components and devices to power system problems; power control; conditioning processing, and switching. Course supplemented by laboratory problems. (3 hr. lec.)."
EE 436,"
PR:  and . Power system network modeling, network calculations by matrices, node equations, node elimination, bus admittance, impedance matrices, and fault calculations. Transmission line inductance, capacitance, network models, and power circle diagrams. Symmetrical and unsymmetrical faults. Load flow and economic dispatch."
EE 437,"
PR:  and .  Fundamentals of optics and light wave propagation, guided wave propagation and optical wave guides, light sources and light detectors, couplers, connections, and fiber networks, modulation noise and detection in communication systems. (3 hr. lec.)."
EE 445,"
PR:  or equivalent.  Development of Maxwell's equations and general electromagnetic theory underpinning broadcast communication systems, wave propagation, antennas and antenna arrays."
EE 452,"
PR: EE 326 Passive and active filter design using classic filter responses. Topics covered include the Butterworth, Chebyshev and Bessel approximations.  Biquadratic functions and design of filters.  Sensitivity and computer programs.  Design project required."
EE 456,"
PR:EE 332.  Discrete an integrated components for AM, FM, and SSB circuits.  High frequency analysis of BJT, FET, and MOSFET circuits.  Oscillators; mixers; power amplifiers; phone systems; modems; RF tests and measurements.  Requires prototyping lab."
EE 461,"
PR: . Application of random processes and spectral analysis to the design and analysis of communication systems. Analysis and comparison of standard modulation techniques relative to bandwidth, noise, threshold, and hardware constraints."
EE 463,"
PR:  and .  Theories, techniques, and procedure used in analysis, design, and implementation of digital and sampled data filters. Algorithms and computer programming for software realization. Digital and sampled data realizations, switched capacitor and charge-coupled device IC's. (3 hr. lec.)."
EE 479,"
PR:Consent.  Design and fabrication of an electrical or electronic sytem or device. A formal report is required."
EE 480,"
PR:  or  and consent. Penultimate semester. Group senior design projects with individual design assignments appropriate to student's discipline. Complete system-level designs of the subsequent semester's project presented in written proposals and oral presentations. (Equivalent to , , ) (2 hr. lec., 1 hr. conf.) Note: WVU Tech course is 3 credit hours."
EE 481,"
PR: . Detailed design and implementation of the system including choice of components, algorithm development, interfacing, trouble shooting, working in groups, and project management. Also covers professional topics, including ethics, liability, safety, socio-legal issues, risks and employment agreements. (1 hr. lec., 1 hr. conf., 2 hr. lab.)."
ELET 171,"
Co-req: MATH 113. An introductory course in DC circuits analysis including resistor, capacitor, and inductor circuits. Computer simulation  and laboratory experiments are used to verify circuit theoroms and theory.  Use of testing and troubleshooting instruments in a laboratory environment is emphasized. An introduction to computer circuit analysis simulation software such as Electronic Workbench is included."
ELET 172,"
PR:  and MATH 113 and MATH 114.  A study of the steady-state sinusoidal response of electrical circuits through the utilization of the phasor method of network analysis; sinusoidal waveforms; phase relations; reactances and impedances; fundamental methods of analyzing series, parallel, and series-parallel AC circuits; circuit theorems in the complex frequency domain; real, apparent and reactive power; basic resonant circuit analysis; and system frequency response. Computer simulation and laboratory experiements are used to verify theorems and theory. Use of testing and troubleshooting instruments in a laboratory environment is emphasized. Use of computer circuit analysis simulation software such as Electronics Workbench is included."
ELET 181,"
PR:  and MATH 113 and MATH 114.  A study of electronic devices including basic semiconductor theroy; characteristics and application of diodes and other two-terminal semiconductor devices; theory of operation and DC biasing of bipolar-junction and field- effect transistors; and an introduction to AC applications and device modeling.  Use of computer circuit analysis simulation software such as Electronics Workbench is included."
ELET 236,"
PR:  and MATH 113 and MATH 114.  This course covers topics central to programmable logic control (PLC) applications including ladder rung logic, PLC software, basic machine control functions, timers, cournters, basic machine control, and an introduction to graphic display systems. Hands-on laboratory exercises and simulations augment the classroom environment."
ELET 274,"
PR: . (For non-EET majors)  The course provides introduction to the principles of operation of motors, generators, transformers and motor controls, both the fundamental and practical applications. Electro-mechanical and solid state electronic control devices and systems are covered."
ELET 275,"
PR: .  A study of polyphase industrial and commercial power utilization; polyphase AC motors; DC motors and generators; transformers, including sizing, testing, winding connections efficiency and voltage regulation; industrial motor controllers and protective devices; lighting system design principles and practices; conductor insulation classifications; and National Electric Code. Students are required to complete a design project including a formal report and oral presentation."
ELET 282,"
PR:  and . Topics include transistor AC models; small-signal analysis; multistage characteristics and response; power amplifiers; construction, cahracteristics, and applications of linear integrated circuits including operational amplifiers; and the computer analysis of amplifiers."
ELET 285,"
PR:  The analysis of digital systems through the study of number sytems, logic gates, specific design techniques using simple logic gates and commercially available digital devices such as flip-flops, counters, skift registers, etc., with emphasis on application of present and future digital integrated circuits; introduction to micro-processors."
ELET 286,"
Co-Req: . Introduction to frequency spectrum analysis of sinusoidal waveforms, response analysis, and noise effects. Analog modulation techniques to include AM, FM, etc. Frequency domain; real, apparent and reactive power, basic resonant circuit analysis, and system frequency response. Introduction to communication systems, transmission lines, fiber optics, and atmospheric and free space propagation, use of computer circuit simulation software such as Electronics Workbench. Students are required to complete a design project including a formal report and oral presentation."
ELET 287,"
PR:  and MATH 113 and MATH 114. An introduction to the use, maintenance, and repair of biomedical equipment. Other topics include electrical safety, radiology, and nuclear medicine, and the use of computers in biomedical equipment."
ELET 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
ELET 315,"
PR:MATH 117 or Consent.  The application of electrical and electronic circuits-including discrete, integrated, linear, and digital components-to instruments used to measure and record physical quantities.  Introduction to theory, units a and error analysis in the measurement of physical parameters Also covered are noise reduction, communication circuits, interface topics, and troubleshooting techniques."
ELET 337,"
PR: and Jr status or Consent.  An introduction to digital modulation techniques, error detection/correction, and communication systems, Analog and digital voice and data transmission, copper and fiber optic transmission media, and network (LAN/WAN) topology and protocols.  Use of computer circuit analysis, simulation software such as Microsim Pspice, MATLAB, SysView, or Electronics Workbench."
ELET 375,"
A study of polyphase industrial and commercial power utilization.  This course cover polyphase AC motors; DC motors and generators; transformers, including sizing, testing, winding connections, efficiency and voltage regulation; industrial motor controllers and protective devices; lighting system design principles and practices; conductor insulation calassifications; and National Electric Code.  Students are required to complete a design project as part of the final grade.  The project includes a formal report and oral presentation."
ELET 410,"
PR: A study of continuous control systems in open and closed loop.  Transfer functions in the frequency domain and the system's time domain response are included.  Components including op-amps, potentiometers, synchros, motors, amplifiers, tachometers and transducers; and the industrial control porcess concepts and systems are covered.  The emphasis is on closed-loop feedback systems, system characteristics, and stability analysis.  The use of the microcomputer in system control, system analysis, and simulation is introduced."
ELET 415,"
PR:  and  with a minimum grade of C in each or consent. This course provides an introductory experience into the design of mechatronic systems and centers around a laboratory experience in which students design and build a succession of mechatronic subsystems, leading to an integrated system in a final project. Laboratory experiments will be done interfacing Python’s programming Raspberry Pi with use of associated sensors and actuators."
ELET 420,"
This course covers such topics as analog/digital and digital/analog circuits.  It emphasizes circuit minimization techniques such as Karnaugh mapping, variable entered maps, and the Quine McCluskey Method.  Other areas explored inslude LSI circuits, such as miltiplexers and demultiplexers, decoders, and memory devices.  The course also includes an introduction to state machine design. Characteristics of logic families are covered.  The final one-third of the course is an introduction to microprocessor architecture."
ELET 426,"
PR: and  or Consent.  Introduction to mircoprocessors, microcontrollers, and data acquisition and control topics.  The application of assembly language programming is covered.  Application of Intel 8051 family microcontrollers are introduced and several hardware applications including memory interfacing, timing considerations, and serial I/O are investigated through lab exercises.  PC based data acquisition boards and high level visual programming environments are introduced through lab exercises."
ELET 431,"
PR: Microcomputer operating systems, assembly languages, application of software to the solution of technical problems."
ELET 432,"
PR:ELET 320 Application of physical principles to the measurement of flow, temperature, pressure, level, etc. Signal conditioning for digital and computer readout and controllers."
ELET 433,"
PR: and  or Consent.  An introduction to the process control loop and its composite elelments; process concepts and characteristics; devices for measuring process variables such as temperature, level, flow, pressure, ets.; controllers; control valves; and process computers.  There is extensive investigation of computer simulation tools in the process control area. Laboratory experiments illustrate device applications and control loop performance."
ELET 436,"
PR:Jr status A study of PLC's and their applications to factory automation and industrial control.  Includes laboratory experience with programming in ladder logic and hard-writing PLC's to external devices."
ELET 489,"
PR:Consent Selected projects and/or research for senior students in current topics.  Projects must be approved by faculty prior to registration."
ELET 493,"
Investigation of topics not covered in regularly scheduled courses."
ELET 495,"
Faculty supervised study of topics not available through regular course offerings."
ENGR 101,"
PR or CONC:  or .  Engineering problem solving methodologies and analysis. Use of computers in problem solving, technical report writing, team based project work and presentations."
ENGR 111,"
PR or CONC: or  and . Use of software tools such as spreadsheets, numerical and symbolic mathematical analysis packages. Study of programming concepts and techniques.  Preparation of graphs , interpolation and curve fitting, numerical integration and differentiation, and solution of linear and non-linear simultaneous equations.  Emphasis is on the application of numberical methods and software applications. Laboratory practice is required."
ENGR 129,"
PR: Consent. Review of key pre-calculus and early calculus concepts and topics for engineering students."
ENGR 401,"
PR:Senior status Ethics and professionalism, engineering safety, copyright and liability issues.  Citizenship, role of the engineer in Society, current issues in engineering, ecological considerations and impact of globalization."
ENGR 402,"
PR:Senior standing.  This course provides information and review materials for students planning to take the Fundamentals of Engineering (FE) exam.  This course requires prior knowledge of the subject matter and will concentrate on problem solving and review.  Basic concepts will be referenced, but will be explained only where the majority of students lack earlier exposure to the material.  The topics included are statics, dynamics, mechanics of materials, fluid mechanics, mathematics, probablilty and statistics, chemistry, engineering economics, electricity and magnetism, material properties, thermodynamics, computers, and ethics and business practices."
ENGR 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
GNET 308,"
PR:MATH 117 or Consent. This course uses personal computers to select topics in advanced problem solving methodologies found in technology fields. Students will learn to use selected advanced computer applications software or programming languages in solving problems in technical calculus, statistics, graphics, matrices, complex variables, robotics, and advanced topics in engineering technology fields."
GNET 311,"
PR:MATH 117.   Use of software tools such as spreadsheets, numerical and symbolic mathematical analysis packages. Study of programming language, including elementary programming concepts and techniques.  Preparation of graphs, interpolation and curve fitting, numerical intergration and differentialation, and solution of linear and non-linear simulation equations.  Emphasis is on the applicaiton of numeric methods and software applicaitons.  Laboratory practice is required."
GNET 410,"
PR:Jr status or Consent.  Emphasis on using C++ programming language in solving technology problems.  Topics include the ""C environment, structured programming, technical calculations and functions, relational and logical operation, branches, loops, arrays and file creation."
GNET 412,"
PR: Jr standing. The primary focus of this course is the analysis and management techniques used to implement a successful project. Topics include: project planning, project scheduling and staffing, and project control; administration, economic analysis, and reporting procedures; and material and labor cost estimating. Project management software will be introduced, a project will be analyzed, and an in-depth project report will be generated/presented."
GNET 489,"
PR:Senior status Seminar on topics relating to imporving processes, design, teamwork, problem solving, communication skills, lifelong learning, professional and ethical issues, total quality, time management, and continuous improvement.  Final project aimed at combining the skills and knowledge gained from the various areas of study in the student's field.  The student will be expected to report graphically, orally and in written form on a final project approved by a departmental advisor.  Presentations will be made to a representative board of the faculty."
GNET 495,"
Faculty supervised s study of topics not available therough regular course offerings."
CIET 114,"
PR: MATH 113 and Co-req: MATH 114. Study of the fundamental principles of mechanics and rigid bodies and the application of these principles to engineering problems."
CIET 115,"
PR:  and MATH 114.  This course includes fundamental stress/strain relationships, torsion, shear and bending moments, stress and deflections in beams and columns, and combined stresses. Laboratory experiments involve tension, compression, shear, impact, and fatigue."
CIET 131,"
This course is a study of a wide range of materials including steel, nonferrous metals, glass and ceramics, concrete, synthetics and wood."
CIET 141,"
PR: MATH 114 and . Fundamental concepts of surveying and their use in acquiring the data necessary for the preparation of topographic maps. Use of appropriate equipment is emphasized in field labs and current computer software is employed where appropriate."
CIET 144,"
PR: . Application of surevying principles in the design and construction of engineering works including profiles and cross-sections, construction surveys and earthwork computations. In the field labs, appropriate equipment and techniques are employed in the performance of control and location surveys. Includes extensive use of current computer packages and integration with other relevant software."
CIET 215,"
PR: . Co-Req: .  A practical study of the analysis and design of steel structural members used in the construction of highways, buildings, and industrial facilities including simple beams, columns and connections."
CIET 216,"
PR:  and .  Practical study of the analysis and design of elementary reinforced concrete structural members, including beams, columns, footings, and retaining walls."
CIET 222,"
PR:  and .  Origin, composition, classification of soils; fundamental soil properties and stresses in soils. Introduction to design and construction of earth structures. Field and laboratory testing."
CIET 230,"
PR: PHYS 201 or consent.  Principles of hydrostatics; fundamental concepts of fluid flow in pipes and open channels; methods of estimating storm water runoff; sizing of culverts, storm and sanitary sewers, and open channels. Laboratory experience relates classroom therory through experiments and/or hydraulic computer software."
CIET 245,"
PR: . Highway planning and design. Topics: design characteristics, standards, surveying and mapping, geometric design, pavements, earthwork, drainage, safety and environmental considerations. This is the capstone course and includes a research project and presentation."
CIET 310,"
The theory and legal principles of various real property ownerships and rights including conveyances of title to real property will be emphasized.  The laws of evidence used to resurvey real property boundries including rules of evidence evaluation and the role of the property surveyor in boundary disputes and litigations will also be dealt with in this course. Drawing of legal descriptions of (various types and preparation of abstracts along with actual court house research wil be included.)."
CIET 320,"
PR:Jr status or consent.  Study of the methods used in civil engineering construction and the management of equipment that relates to these methods.  Topics include earthwork, roads, pipelines, foundations and construction in concrete, masonry, steel, and timber.  The course will be supplemented by organized field trips to construction sites."
CIET 325,"
PR:Jr status.  Construction planning.  Economics and time value of money, use of interest formulas, inflation, depreciation, construction documents;construction contract administration; professional ethics construction scheduling using Grantt charts, critical path and PERT.  Use of industry-standard software for planning and scheduling."
CIET 330,"
Review of principles of hydraulics and hydrology; hydraulic calculations using Flowmaster; and storm sewer design using StormCAD.  Use of other industry-standard software for water resources applications with emphasis on Haestad Methods."
CIET 341,"
PR:MATH 114 and . Fundamental concepts of surveying and their use in acquiring the data necessary for preparation of topo-graphic maps. Topics include notekeeping, measurement of distances, angles and elevations on the earth's surface; azimuth and bearing calculations; field traversing and traverse calculations and methods of topographic mapping. Use of appropriate equipment is emohasized in field labs.  Use of current computer software is employed where appropriate."
CIET 355,"
This course is intended to provide students with the ability to estimate the cost of the various activities that constitute a construction project.  Issues to be considered include contact documents, the bid-award process,types of estimates, breakdown of project, elements of the estimate, quantity take off techniques, estimating labor, material and equipment costs, use of experience tables and databases, adjustments for overhead, profit and contingencies, assembling the estimate.  Considerate use will be made of spreadsheets and an industry-standard estimating computer software package."
CIET 382,"
PR:Jr status.  This subject deals water and air quality, stream pollution; purification of water, treatment and disposal of municipal wastewater; aspects of municipal solid waste and hazardous waste management; and environmental regulations and impact.  Included are routine environmental calculations and elements of design of treatment and pollution control systems.  Basic lab and field tests and sampling techniques are also covered.  Numerous field trips are included."
CIET 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
CIET 495,"
Faculty supervised study of topics not available through regular course offerings."
MEET 121,"
Co-Req:  and MATH 40 and MATH 41 or ACT MATH score of 18 or higher. An introductory course combining the machine tool field with the welding and casting fields. A basic knowledge of the terminology and processes used in both machine tools and welding fields. Laboratory experience on lathes, grinders, milling machines, shapers, and drills in the machine tool area; welding and casting. Special projects are produced."
MEET 122,"
PR:  and . Co-Req: MATH 113.  An advanced course in the production and manufacturing systems, process capability, quality control; Computer Numerical Control machines, casting processes, milling machines, ferrous and non-ferrous metallurgy, heat and surfact treatment of metals, inspection, and safety are also covered.  Special lab projects incorporate production operations."
MEET 225,"
PR:   and MATH 113 and MATH 114 and  or consent. A course in mechanical compnent terminology, specification, and integration.  The following will be covered; couplings, clearance and interference fits, V-belts, HTD drives, keys and keyways, sprocket drive systems, gears and bearings."
MEET 226,"
PR:  and  and  and .  The primary focus of this course is system integration. Design projects will be assigned throughout and oral presentations will be required. This course also covers the following: centrifugal pumps, eccentric loading, bolts and fasteners, welded connections, sleeve bearings, mechanical seals, alignment, economic analysis, maintainability, and other related topics."
MEET 240,"
PR: MATH 113. An applied hydraulics course with special emphasis on factory or industrial hydraulic systems. Introduction to fluid mechanics, and mobile equipment and mining machinery. Subject matter includes types of hydraulic pumps and motors, cylinders, directional valves, sequence and counterbalance valves, volume controls, pressure-reducing valves, specifications for piping and filtration, etc."
MEET 250,"
PR: MATH 113 and PHYS 201. Overview of fundamental concepts of thermodynamics including energy equations, gas laws energy cycles, and vapor cycles; heating, cooling, and ventilation fundamentals including the design of heating and cooling installations. Humidity calculations using psychmetric charts, electrical control systems, solar heating, and design fundamentals are also covered."
MEET 316,"
PR:MATH 117.  A study of mass moment of inertia; rectilinear, angular, and planar motion; work, energy, and power; and impulse and momentum as applied to technology."
MEET 393,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
MEET 435,"
PR:MATH 117 and PHYS 201 and Jr status or Consent.  An introduction to energy conversion through a study of thermal heat and power. Fundamental thermodynamic processes, cycles, and systems will be covered. Applications studied will include electric power generation, internal combustion engines, material science, refrigeration, and air conditioning processes."
MEET 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
MEET 495,"
Faculty supervised study of topics not available through regular course offerings."
ENGL 1C1,"
Studies the logical, rhetorical, and linguistic structures of expository prose; develops strategies for analyzing purposes, audiences, and conventions; emphasizes processes for drafting, revising, and editing. Required of all bachelor's degree candidates unless equivalent transfer credit or portfolio credit applies. Qualified students may complete  in place of  and 102. Co-requisites will differ at WVUIT and PSC."
ENGL 1C2,"
PR:  or equiv. Builds on the writing abilities earned in English 101 (or the equivalent). Focuses on the research process, argumentation, and critical inquiry; emphasizes structures, language, documentation, and formats appropriate for specific audiences and purposes. Required of all bachelor's degree candidates unless equivalent transfer credit or portfolio credit applies."
ENGL 100,"
PR: Consent. Additional support of basic reading and writing skills for students taking . Enables students to have the reading, writing, critical thinking and language skills necessary to function effectively and succeed in pursuit of their degrees and in the global economy."
ENGL 101,"
Studies the logical, rhetorical, and linguistic structures of expository prose; develops strategies for analyzing purposes, audiences, and conventions; emphasizes processes for drafting, revising, and editing. Required of all bachelor's degree candidates unless equivalent transfer credit or portfolio credit applies. Qualified students may complete  in place of  and 102. Co-requisites will differ at WVUIT and PSC."
ENGL 102,"
PR:  or ENGL 1C1 or equiv. Builds on the writing abilities earned in English 101 (or ENGL 1C1 or the equivalent). Focuses on the research process, argumentation, and critical inquiry; emphasizes structures, language, documentation, and formats appropriate for specific audiences and purposes. Required of all bachelor's degree candidates unless equivalent transfer credit or portfolio credit applies."
ENGL 111,"
Instruction in reading and writing fiction, nonfiction and poetry in order to enhance creative writing skills."
ENGL 131,"
An introduction to the genres."
ENGL 132,"
An introduction to the genres."
ENGL 224,"
PR: or Consent. Great literature from outside the United States and Great Britain; includes both Western and Non-Western Literature."
ENGL 232,"
Appreciation and enjoyment of poems through critical and analytical reading. Studies in the various types of poetry, and of the language, imagery, and techniques of poetic expression."
ENGL 233,"
The short story's structure, history, and contemporary forms."
ENGL 234,"
The drama's structure, history, and contemporary forms."
ENGL 235,"
The novel's structure, history, and contemporary forms."
ENGL 236,"
Analysis of the themes, topics and literary genres of the Old and New Testaments. Issues to be discussed include the unity of the text, the status of authorship, translation, and the depiction of God."
ENGL 241,"
A historical introduction and survey from its beginnings to the mid-nineteenth century."
ENGL 242,"
A historical introduction and survey from the mid-nineteenth century to the present."
ENGL 252,"
Reading of short stories, novels, and other narratives by Appalachian authors."
ENGL 254,"
Studies in the literature of African American authors, 1845 to the present."
ENGL 257,"
A study of the history and nature of science fiction from H. G. Wells to the present, with special attention to features of prose narration."
ENGL 258,"
A survey of modern popular American culture from 1940 to the present, with special emphasis on popular literature, music, television, movies, radio in its golden age, and comic books."
ENGL 261,"
A historical introduction and survey from the Middle Ages through the eighteenth century."
ENGL 262,"
A historical introduction and survey from the late eighteenth century to the present."
ENGL 263,"
Several of Shakespeare's most important plays."
ENGL 272,"
British and American poetry, drama, and fiction from 1900 to 1960."
ENGL 285,"
Representative literary works studied against a backdrop of social and historical documents to examine the effect of images of women in literature on the self-image of women today."
ENGL 287,"
Required course for students in the board of Governors program who seek to petition credits based on training, and/or work experiences. Students will learn the basics of writing and assembling a portfolio."
ENGL 301,"
PR: ( and ) or .  Tradition and contemporary approaches to rhetoric and writing theory for professional writing and editing students who wish to develop their abilities to analyze and produce written texts."
ENGL 302,"
A comprehensive approach to editing, including the correctness and effectiveness of a document, information design, and editorial responsibility. Students gain a realistic perspective on workplace practice through real-world scenarios, case studies, and technological applications."
ENGL 303,"
Study of communication and design issues in multimedia composition. Focuses on communication, creative expression, persuasion, interactivity, and rhetorical principles. Practice in composing multimedia documents such as online publications, interactive literary works, and tutorials."
ENGL 305,"
PR: ( and ) or .  Writing in scientific and technical fields. Introduces students to typical genres, workplace practices, document design, and conventions of writing for experts and non-experts."
ENGL 306,"
Topics include: literary studies (electronic publications, web-based interactive fiction, poetry, drama, nonfiction), creative writing in digital media, composition online, pedagogy, cultural studies of electronic media, online communications, language studies. Topics rotate; check with the instructor for current topic."
ENGL 307,"
PR: or Consent.  For students working regularly and actively on campus publications. Individualized instruction in reporting feature writing,  or copy reading and editing.   The course may be taken for a maximum of three semesters and six hours credit."
ENGL 321,"
PR:  or  or  or instructor's permission. Study of the nature of the language; questions of origins, language families, development, relationships of English as one of the Indo-European languages."
ENGL 331,"
This variable-topic course will trace formal and thematic conventions in poetry, drama, prose, fiction, and/or nonfiction."
ENGL 352,"
Studies of authors, genres, themes, or topics in Appalachian literature."
ENGL 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
ENGL 495,"
Faculty supervised study of topics not available through regular course offerings."
ENTR 201,"
Process of busniness planning and putting a business plan together. Skills needed to understand revenue recognition, resources needed to start a business, principles of entrepreneurship, business o organization, and the language of business."
ENTR 300,"
This course is about enhancing your personal creativity: seeing what others do not see, thinking what others do not think; coming up with new ideas."
ENTR 400,"
PR: Sophomore standing. Fundamental principles and practices related to entrepreneurship. Focuses on areas such as leadership, motivation, human resource management as they apply to entrepreneurship."
ENTR 420,"
PR:  and  and PR or CONC:  with a minimum grade of C- in all. Fundamental principles and practices in finance related to entrepreneurship. Focuses on areas such as accounting, budgeting, and financial management as they apply to entrepreneurship."
ENTR 421,"
Fundamental principles and practices related to entrepreneurial accounting. Focuses on areas such as, cash management, comprehensive budgets, and traditional and proforma financial statements."
ENTR 450,"
Fundamental principles related to entrepreneurial marketing. Focuses on areas such as, marketing strategy, creating values, pricing, promotion, and brand strategy."
EXPH 364,"
PR:  or higher or (ACT math score of 26 or SAT math score of 580 and (QRA Part 1 score of 15 and QRA Part 2 score of 9)) and sophomore standing or consent. Anatomical, mechanical, and musculoskeletal study of the human body as the instrument for efficient performance of motor activities. (Laboratory work included.)."
EXPH 365,"
PR: Junior standing or consent.  The study of the functioning of body systems during exercise and the acute and chronic adaptations that occur from exercise stress."
